Frame,root_translateX,root_translateY,root_translateZ,root_rotateX,root_rotateY,root_rotateZ,left_hip_pitch_joint_dof,left_hip_roll_joint_dof,left_hip_yaw_joint_dof,left_knee_joint_dof,left_ankle_pitch_joint_dof,left_ankle_roll_joint_dof,right_hip_pitch_joint_dof,right_hip_roll_joint_dof,right_hip_yaw_joint_dof,right_knee_joint_dof,right_ankle_pitch_joint_dof,right_ankle_roll_joint_dof,waist_yaw_joint_dof,waist_roll_joint_dof,waist_pitch_joint_dof,left_shoulder_pitch_joint_dof,left_shoulder_roll_joint_dof,left_shoulder_yaw_joint_dof,left_elbow_joint_dof,left_wrist_roll_joint_dof,left_wrist_pitch_joint_dof,left_wrist_yaw_joint_dof,right_shoulder_pitch_joint_dof,right_shoulder_roll_joint_dof,right_shoulder_yaw_joint_dof,right_elbow_joint_dof,right_wrist_roll_joint_dof,right_wrist_pitch_joint_dof,right_wrist_yaw_joint_dof
227.000000,0.347300,-161.638400,77.927500,-7.168451,12.742337,88.684637,-36.611316,-5.862160,-9.310621,30.293081,-18.096643,-3.813206,-6.591879,-8.366330,-13.496135,98.960124,-34.251990,-11.178235,-4.615060,-0.510162,0.736423,28.226422,13.516074,-19.313605,-24.241787,53.522623,12.727455,13.143365,34.354263,-23.249080,14.030877,-42.699909,-50.618472,1.973610,-22.081163
228.000000,1.125000,-156.495500,76.250500,-6.209518,12.356736,88.603012,-39.364492,-6.534698,-7.100322,35.205105,-13.030894,-1.437093,-5.905476,-7.571580,-13.236013,92.309689,-31.983249,-9.186805,-3.286085,-1.195648,0.851931,27.760722,13.239966,-16.054850,-22.603643,51.511713,15.366327,9.955772,31.238805,-23.062239,15.512890,-38.943196,-52.019468,4.613857,-19.670501
229.000000,1.826500,-151.508300,73.991500,-4.978035,11.760982,87.823627,-41.857546,-8.409588,-5.363401,47.628320,-17.038218,6.432769,-9.828002,-9.865703,-12.580778,91.156955,-32.220683,-9.420228,-3.006138,-1.986158,1.348972,21.211872,15.764303,-14.321825,-20.705950,52.900849,15.374807,6.280935,30.106239,-20.984694,14.922915,-33.066254,-53.560037,8.548072,-16.222498
230.000000,2.485700,-146.764400,72.214900,-2.985572,11.658295,87.351286,-42.050404,-10.072655,-3.080450,56.368963,-23.907237,8.402655,-19.350217,-12.786585,-10.586942,94.022088,-32.106263,-10.171032,-3.775906,-3.233029,2.147159,9.421088,16.567533,-14.013115,-18.684497,52.567044,16.595493,3.737919,29.770199,-18.258847,12.038588,-25.330178,-53.535973,13.060286,-13.834066
231.000000,3.273500,-141.935200,71.175800,-1.734614,10.849237,86.267482,-38.554903,-10.399127,-1.534610,60.403560,-30.459926,9.040300,-31.371559,-12.364028,-7.313233,96.546540,-31.024175,-8.641579,-4.957460,-4.479441,2.940763,-2.609307,16.069117,-13.799860,-17.796241,50.716448,16.559741,5.348790,30.867987,-16.100286,9.230465,-16.761365,-49.092284,15.697038,-12.020311
232.000000,4.190000,-136.943100,70.952500,-1.018918,10.278013,84.820636,-32.943297,-9.910623,-0.600918,60.466528,-35.229055,8.893909,-43.942425,-10.702049,-4.414181,98.900537,-29.294014,-6.695986,-6.237047,-5.241017,3.410531,-13.648084,15.789227,-13.715865,-16.624027,50.582720,17.070819,7.322744,34.169083,-16.335714,6.227306,-11.219717,-44.730700,16.952675,-11.400428
233.000000,5.219400,-131.756100,71.725200,-1.514381,10.033904,83.364163,-25.620094,-8.485849,-0.986347,56.621523,-37.020637,8.405348,-54.696213,-8.618030,-3.277032,101.502625,-28.011792,-6.798030,-7.713788,-5.130092,3.429955,-21.629042,15.835178,-14.412868,-16.726873,48.491252,16.368373,8.519367,39.753588,-17.909400,3.517846,-9.780332,-44.445883,15.753475,-13.176883
234.000000,6.276200,-126.281000,73.878200,-3.570437,9.207242,82.318859,-16.413006,-5.778566,-2.187839,50.037837,-33.355999,7.876279,-61.958797,-6.702747,-3.386181,105.383268,-25.931669,-6.859107,-9.383158,-4.011449,3.265057,-25.197309,17.200136,-16.987167,-18.018721,44.873711,15.317626,9.174315,46.274134,-17.087893,1.175079,-11.103807,-40.971181,14.305496,-14.751085
235.000000,7.343000,-120.767300,76.336600,-6.240374,8.195397,82.012016,-8.420302,-1.906059,-2.265762,43.745098,-22.390503,7.635407,-66.348685,-5.247319,-3.357418,111.343404,-25.570591,-6.282540,-11.128044,-2.120746,3.257380,-25.954874,20.235609,-21.056772,-19.893782,42.397731,13.467717,8.507105,52.474340,-16.791273,0.104508,-13.228049,-38.660041,12.019566,-16.576013
236.000000,8.376700,-115.325100,78.627000,-8.736424,7.525696,82.636216,-5.171345,1.860107,-2.066487,42.769695,-4.586355,5.688268,-68.039139,-4.617524,-3.018055,117.965593,-26.287074,-6.402918,-12.555396,-0.174007,3.533660,-25.369024,23.411686,-25.724430,-22.051541,41.323206,12.028103,7.318046,57.211440,-17.432814,0.469252,-15.135941,-39.416059,10.554341,-16.943852
237.000000,9.405700,-109.935800,80.242300,-10.121806,7.328717,84.172873,-6.967912,3.282074,-3.753676,47.868160,8.686441,5.011490,-65.637529,-5.219989,-2.486751,123.905504,-27.693915,-7.162832,-13.237502,1.307261,3.874512,-23.569765,25.582566,-30.743368,-24.208555,41.682164,11.121111,6.286436,59.757149,-16.829489,1.900272,-17.776130,-39.440696,9.759992,-16.654393
238.000000,10.304200,-104.553800,81.296100,-10.984764,7.365354,86.123250,-11.244068,3.600925,-5.857749,53.378238,8.345531,3.889409,-59.437496,-6.195106,-2.018874,128.576829,-29.170771,-6.379770,-13.287464,2.311254,4.139964,-19.494774,26.564730,-35.037114,-26.361559,42.232604,10.404684,4.512272,60.264274,-16.539745,4.607440,-21.165978,-41.180883,8.453820,-15.441900
239.000000,11.073000,-99.125600,81.942100,-11.240203,7.554352,87.710408,-16.041902,4.054307,-5.940255,53.004326,4.299246,2.349471,-49.956935,-6.846101,-2.346033,130.482658,-31.025493,-5.676350,-12.847203,2.863815,4.065136,-12.742467,26.271146,-37.757231,-27.507245,40.512700,10.353577,4.380492,58.234284,-17.238753,7.802711,-25.514441,-43.768418,6.927747,-13.859849
240.000000,11.684400,-93.661800,82.142200,-10.736712,7.910791,88.727634,-20.448864,3.337021,-5.322090,46.503546,-2.176266,-0.113961,-39.047819,-7.339990,-3.161123,129.427384,-32.908003,-6.132654,-11.862919,2.928960,3.579955,-4.087080,26.011596,-38.507577,-27.521569,40.487833,11.237822,3.760093,53.490137,-18.321414,10.931691,-30.258932,-45.518517,5.293786,-13.568901
241.000000,12.175700,-88.161400,81.812400,-9.611220,8.656424,89.445049,-24.601662,1.352180,-4.359579,37.499286,-4.998083,-0.764039,-28.283030,-8.443450,-4.387482,125.300713,-34.063372,-5.873218,-10.395231,2.519983,2.799243,5.920774,24.777216,-37.220312,-27.188681,41.116425,12.215059,4.110457,47.037543,-19.719947,13.834410,-34.433503,-45.562406,4.571688,-14.953797
242.000000,12.632900,-82.646100,80.930200,-8.463163,9.505329,90.092127,-28.695846,0.356724,-0.817840,30.239968,-2.213451,-2.159994,-18.798573,-10.367614,-6.537620,118.490193,-34.681823,-6.297494,-8.716120,1.801838,2.016754,15.915335,24.563102,-34.247177,-26.812821,43.421091,12.599342,3.649627,39.667587,-20.919205,17.143699,-37.150068,-43.567711,4.551920,-16.482735
243.000000,13.114000,-77.127600,79.464100,-7.828327,9.912333,90.444455,-32.031721,-0.836518,0.330539,27.633067,-0.959933,-0.367209,-11.740593,-11.383010,-8.778630,109.607743,-33.828058,-6.948488,-6.782617,0.883730,1.455427,24.247287,25.514097,-29.801254,-27.290782,45.726959,14.534392,2.980813,32.194441,-23.069286,20.445139,-36.681102,-40.767895,4.535935,-17.582356
244.000000,13.592800,-71.702000,77.340600,-6.872467,9.492449,90.223865,-34.581670,-2.076399,1.747063,33.950156,-5.458569,6.200091,-8.760238,-11.355451,-9.282031,101.164465,-31.698031,-8.733137,-5.132671,0.027731,1.287207,27.507818,27.148230,-25.967937,-26.244446,44.940919,16.036458,-0.693680,28.208775,-24.035236,21.991209,-33.997769,-40.562547,6.585577,-18.249451
245.000000,13.977000,-66.531200,74.763000,-6.128965,8.826546,89.484693,-35.819144,-2.464463,3.101421,47.014568,-19.284957,10.184038,-10.118836,-11.690402,-8.749409,95.115864,-29.809333,-8.781208,-4.051786,-0.847233,1.541314,24.067264,30.496825,-22.294762,-23.470643,46.433245,17.091732,-4.531409,27.198192,-22.564854,21.515768,-29.422815,-43.613547,8.455597,-17.281553
246.000000,14.368100,-61.527800,72.566100,-3.982334,9.155858,87.870460,-36.084710,-3.559443,5.423905,56.271789,-28.192847,11.089369,-17.930485,-12.677608,-6.185366,92.835320,-30.173046,-9.052332,-3.895941,-2.099661,2.049184,14.726505,32.468487,-20.283966,-20.671802,51.047503,15.777482,-7.092874,27.389789,-18.884231,17.232451,-22.769629,-45.720886,11.734405,-18.682664
247.000000,14.895800,-56.505000,71.367600,-2.551886,8.594360,86.052307,-32.106263,-3.622468,7.524311,59.409535,-34.740265,10.716488,-28.460017,-10.669276,-2.893322,92.762555,-28.939640,-9.639442,-4.748560,-3.574798,2.548688,5.053545,30.154998,-18.333274,-19.075713,50.040759,16.692438,-6.437467,29.422357,-15.510426,12.881753,-13.393461,-44.281903,16.039610,-18.785968
248.000000,15.560900,-51.357000,71.107800,-1.551203,7.737805,84.044069,-25.428096,-3.539389,9.094101,57.971411,-38.660957,9.630790,-39.770777,-6.521807,0.177273,94.985917,-27.770634,-8.617285,-6.161989,-4.606237,2.919506,-4.716187,29.261126,-17.824373,-18.018835,51.840878,17.500480,-3.641032,34.058674,-15.352060,9.072156,-7.081816,-40.022305,17.728861,-17.384800
249.000000,16.342700,-45.995200,71.730700,-1.853267,7.338990,82.925675,-17.919312,-3.060053,8.926969,53.686833,-39.065065,8.607373,-50.568166,-3.592789,0.275134,99.421241,-26.689692,-8.867209,-7.800076,-4.723407,2.978407,-13.899326,30.210059,-19.849664,-18.010470,55.359641,16.467838,-1.799374,41.762435,-18.290875,6.481814,-6.374270,-39.808936,14.928587,-18.856729
250.000000,17.193800,-40.316800,73.747400,-3.655653,6.603285,82.762246,-9.804683,-1.211290,7.788846,48.563731,-33.101720,6.783648,-58.418433,-1.905772,-1.471184,105.140448,-26.544103,-7.875935,-9.743663,-3.820368,2.807092,-19.715249,30.412485,-24.231703,-19.760799,54.140902,14.158188,0.579891,50.898534,-18.793703,3.187479,-8.890987,-37.761242,12.727627,-22.055380
251.000000,18.093200,-34.589900,75.996600,-6.458485,5.565429,84.030611,-4.178237,2.753234,7.209986,46.296881,-19.476898,6.634049,-62.803164,-1.904855,-3.160378,111.602496,-26.193224,-8.349943,-11.778007,-2.185146,2.987517,-23.106242,31.757618,-30.207481,-21.820066,51.523344,11.987824,1.199544,59.295001,-18.419791,1.372406,-11.670062,-35.261255,10.588604,-23.955881
252.000000,19.018200,-28.886200,77.999800,-8.613192,4.927561,86.264701,-3.923844,7.434471,7.629220,49.742993,0.298167,6.723832,-63.009773,-3.327051,-2.957837,118.149340,-27.401248,-8.127464,-13.290902,-0.508042,3.463243,-24.860066,32.429411,-36.338989,-23.731797,49.307144,10.073687,1.596604,64.303283,-18.413087,1.097214,-14.162657,-36.736335,10.000291,-25.054986
253.000000,19.858200,-23.210200,79.309000,-10.227224,4.744636,89.153655,-7.853934,10.865858,6.705841,56.208191,7.022285,9.767040,-58.485927,-6.037887,-1.593052,123.354662,-29.460057,-9.214193,-13.723600,0.834169,3.916338,-23.770300,31.898623,-41.779452,-25.401511,46.936359,9.001969,1.439327,65.526433,-17.567574,3.395864,-16.613026,-37.394549,9.852697,-22.248467
254.000000,20.544900,-17.557800,80.167900,-11.053366,4.716737,91.620274,-13.426406,11.685990,5.417488,58.977640,3.338396,9.428479,-50.720459,-8.261192,0.308137,126.642981,-31.368694,-10.337075,-13.432251,1.690455,4.128619,-19.010052,30.947914,-44.957305,-26.463144,44.817675,9.384075,0.933176,63.451695,-17.684457,6.376676,-19.540153,-38.868769,9.285068,-19.136790
255.000000,21.061300,-11.904300,80.593900,-11.019556,5.092713,93.231614,-19.229094,10.447083,5.270925,55.028299,-1.603422,6.559278,-41.057182,-9.582032,1.917976,127.255130,-33.583463,-10.165303,-12.711699,2.020364,3.840880,-10.950942,29.868175,-45.401290,-26.990552,43.606042,10.508734,0.592438,58.496126,-19.022657,9.310278,-23.006433,-42.179319,8.445169,-16.279794
256.000000,21.430400,-6.205600,80.482300,-10.269021,5.774032,94.298493,-23.575838,6.735978,4.331045,44.624531,-8.741101,1.494618,-31.081814,-10.781977,2.577221,124.681403,-35.405068,-10.157797,-11.523155,1.772502,3.138949,-1.057737,28.673386,-43.293035,-26.643855,43.347065,11.133143,0.818012,51.718494,-20.326251,11.811124,-27.144506,-45.516799,6.643847,-15.037277
257.000000,21.757900,-0.446200,79.783400,-9.753743,6.347587,95.241160,-27.070995,3.261791,2.455525,33.539746,-14.270144,-2.942940,-21.406792,-11.860857,1.432738,119.041608,-36.235398,-10.059248,-9.969007,1.201894,2.295670,9.548227,27.368704,-38.936722,-25.691829,43.870404,12.188875,0.930655,45.318784,-20.592103,13.921671,-30.681890,-46.622607,6.020870,-15.868696
258.000000,22.044500,5.271300,78.592600,-9.245325,7.121226,96.066595,-30.454941,0.595819,0.181971,26.246051,-16.851835,-5.731010,-14.242356,-12.597107,-0.701816,111.451636,-36.503256,-10.858180,-8.071256,0.523225,1.543835,18.101628,25.684667,-33.425441,-24.952942,44.637652,14.018616,0.424161,39.641517,-20.886775,15.509968,-33.533845,-46.900091,4.840863,-19.172600
259.000000,22.284500,10.905700,76.981300,-9.053812,7.189930,96.391318,-33.781763,-2.454838,-4.435381,27.185300,-15.399616,-3.972889,-10.171777,-12.240670,-2.390953,103.699803,-35.466603,-10.225692,-6.000301,-0.309684,1.148093,22.458800,24.548606,-28.695560,-24.529641,45.741856,15.072743,-0.834227,35.907380,-21.603603,16.706303,-34.273476,-47.219113,4.917697,-22.537467
260.000000,22.430100,16.376200,74.920900,-8.175474,6.634919,96.393038,-37.631868,-5.814089,-6.191382,39.256375,-10.240131,5.292125,-10.041544,-12.238207,-2.760625,97.445453,-33.981439,-10.223114,-4.664392,-1.152447,1.311099,20.523348,22.411932,-26.471739,-22.048218,46.930572,16.128533,-0.921373,35.334078,-21.617411,17.548036,-32.564114,-45.716016,7.066288,-22.781604
261.000000,22.351700,21.470300,73.131300,-6.832780,6.182042,95.553536,-39.920491,-7.519384,-4.393956,52.633335,-16.672098,9.233673,-14.579198,-12.983625,-1.358139,94.274418,-33.828173,-9.555618,-4.259426,-2.348382,1.994753,12.955149,18.730735,-25.803785,-17.312378,46.015902,17.141006,-1.176110,35.498402,-21.460936,16.776032,-27.867235,-45.398597,9.863755,-20.938972
262.000000,22.388800,26.627100,71.830700,-5.368337,5.238972,93.372047,-37.687731,-7.587050,-2.020822,59.651667,-24.603323,10.558065,-22.536493,-12.158508,0.737970,91.547254,-32.986785,-8.684550,-4.479671,-3.867179,2.746989,4.157611,15.038767,-24.435275,-11.988569,45.488265,18.408847,0.414248,35.103978,-21.753832,16.113063,-19.069983,-46.611320,14.066114,-17.461347
263.000000,22.484400,31.742800,71.123400,-4.099686,3.989333,90.193115,-32.814955,-6.659202,0.707202,62.592774,-31.501563,10.600349,-31.959987,-10.195268,1.303594,89.891921,-32.057504,-9.474946,-5.072223,-5.097777,3.354038,-4.820351,12.215460,-22.519247,-8.899696,47.505191,19.388319,3.930949,35.807227,-22.041343,15.308917,-11.118819,-44.277147,16.502159,-15.562909
264.000000,22.543600,36.915800,71.286200,-3.049605,3.519283,87.248638,-26.544046,-5.979388,3.212059,61.123940,-35.350121,10.490972,-41.429088,-8.166482,0.124217,88.590906,-31.035577,-8.397269,-5.967757,-5.733016,3.513893,-12.446477,10.610777,-20.703314,-8.535180,49.717954,19.199472,6.419820,38.880629,-23.593199,13.081486,-5.811568,-41.571239,18.503500,-15.208248
265.000000,22.625200,42.336100,72.673000,-2.699299,3.112842,85.225065,-18.405696,-5.502171,4.521783,55.905841,-35.765515,10.001207,-48.745530,-6.143082,-2.739082,87.621805,-30.280304,-7.753723,-7.269803,-5.711301,3.140783,-17.383081,10.523287,-19.959672,-10.578921,50.299678,16.664649,8.177998,44.270787,-26.309534,10.241506,-4.523330,-40.897670,18.353271,-14.589568
266.000000,22.690700,47.849500,74.559800,-3.329998,2.370051,84.290352,-9.168986,-4.877933,4.442199,47.823011,-30.575778,9.157928,-53.340079,-4.266129,-5.351655,87.241132,-28.918154,-4.990405,-8.740127,-5.067697,2.609250,-19.577395,12.742409,-21.388744,-13.553775,50.290912,14.115446,8.777771,51.949740,-27.808564,6.664416,-6.263689,-39.283763,17.518929,-13.789547
267.000000,22.717500,53.359100,76.716800,-4.170710,1.484636,84.253664,-2.490304,-3.728294,4.624915,42.969944,-17.426798,6.057539,-55.821674,-3.495214,-6.741994,88.075932,-27.908488,-4.642677,-10.208160,-4.019929,2.279570,-20.134596,16.002425,-24.225229,-16.544271,49.728955,12.684426,8.195359,58.836177,-28.073270,3.987786,-9.039727,-37.188742,16.243124,-13.647454
268.000000,22.717200,58.731900,78.524100,-4.560628,1.036679,85.547061,-1.030235,-3.123365,3.296914,44.764276,-0.891350,1.247787,-56.460923,-3.893076,-6.776544,89.822479,-27.167768,-6.139128,-11.144430,-2.962020,2.241124,-19.058754,18.820002,-28.004515,-19.846857,46.535689,11.241890,7.105020,64.049176,-28.246189,3.283621,-12.209960,-37.053983,15.164073,-11.938722
269.000000,22.657800,63.946700,79.636800,-4.797005,0.814446,87.193078,-4.020903,-4.588475,-1.445573,51.222140,8.125974,-0.881438,-54.688764,-4.182993,-5.408034,91.817804,-26.535853,-4.783510,-11.365764,-2.207721,2.446587,-16.568564,21.943138,-32.019689,-23.225073,43.956004,10.664062,6.150129,66.136805,-28.334768,4.706791,-15.810885,-38.430113,14.115560,-8.764249
270.000000,22.519200,69.048700,80.277900,-5.275342,0.649274,88.927737,-8.418469,-4.299647,-3.425887,55.295068,3.784386,-1.224755,-50.752601,-4.875814,-4.473311,93.766147,-26.029243,-5.078583,-11.225103,-1.596146,2.690610,-11.798462,25.192553,-34.882988,-26.439481,43.889541,10.053003,5.526178,65.634034,-29.086718,7.452577,-20.267064,-41.449658,11.676708,-6.775283
271.000000,22.298500,74.123000,80.502000,-5.427254,0.485612,90.330911,-13.154423,-2.289539,-2.665629,52.336028,-0.736652,-3.011581,-44.306654,-6.614397,-4.656485,94.796899,-27.144506,-5.756965,-10.722275,-1.132967,2.689521,-4.100143,26.928501,-36.300371,-28.853181,43.025292,10.401132,5.016761,62.061585,-30.410136,9.378001,-26.515570,-48.046751,7.119230,-9.234074
272.000000,21.988700,79.176700,80.224300,-5.274170,0.831009,91.656877,-17.673456,-0.490566,-0.508844,43.726477,-8.281876,-4.596439,-36.690957,-9.564728,-6.392948,94.686490,-28.936259,-7.734644,-9.983675,-0.879777,2.282263,5.286682,28.153599,-35.611619,-29.939509,43.799071,11.698480,4.603143,56.122247,-31.259890,9.783140,-33.316923,-56.345414,1.058711,-15.260616
273.000000,21.603300,84.245400,79.378400,-4.896246,1.555566,93.178647,-21.978890,-0.248606,1.314308,33.754376,-14.328700,-4.972987,-28.419681,-12.950565,-9.097653,93.383297,-30.807711,-8.245264,-9.006152,-0.754414,1.458464,15.771981,28.098710,-33.252465,-30.158951,45.050067,13.451101,4.007668,49.135657,-28.817829,9.476665,-38.985194,-57.528343,-2.743780,-22.441955
274.000000,21.164600,89.288600,78.011800,-4.247647,2.375264,94.508512,-26.094675,-1.728155,0.821278,26.848459,-16.759474,-4.063818,-21.576273,-15.107923,-10.677813,92.390418,-32.013730,-8.585200,-7.757276,-0.885334,0.482717,25.320667,26.791965,-28.865556,-29.748828,47.905918,15.007541,3.424798,40.642647,-26.499986,9.067687,-42.219083,-55.425301,-2.700293,-28.368286
275.000000,20.719100,94.182300,76.181800,-3.198506,2.753988,94.781205,-30.620985,-4.767467,-3.496704,28.148099,-13.405264,-3.017540,-17.977697,-15.310865,-9.441542,92.298516,-32.471352,-8.817534,-6.310844,-1.250423,-0.259607,31.679811,24.344576,-23.972382,-27.874798,50.924374,16.867763,1.888240,33.455521,-24.764897,7.767933,-42.621872,-54.383779,-2.323458,-32.005422
276.000000,20.212800,98.908000,73.843000,-1.199016,1.959376,94.005573,-35.112573,-7.372706,-1.766486,42.107814,-9.795344,4.014830,-18.142537,-15.166479,-4.992697,94.303582,-32.563311,-8.126089,-5.201827,-1.748152,-0.270035,32.372574,20.598979,-19.863931,-24.135733,52.378484,18.889043,0.230329,26.638068,-24.323319,7.066747,-38.497550,-55.335634,-1.295228,-31.505631
277.000000,19.645900,103.341800,71.966100,0.540687,0.822533,91.826112,-36.373481,-8.470723,1.563774,54.275948,-16.631303,6.722055,-21.208606,-14.850264,-0.076089,95.775568,-33.978689,-8.453648,-4.463685,-2.744812,0.160944,27.363834,17.848151,-16.890108,-18.517595,53.583987,21.865101,-1.449354,18.884689,-23.240314,8.297804,-27.922525,-54.571251,2.033255,-26.370955
278.000000,19.285000,107.730800,70.965900,2.664261,-0.904318,89.020428,-32.569958,-9.235278,4.760993,58.924412,-23.447324,8.098873,-26.226112,-14.026179,3.713110,95.374211,-33.068374,-8.467972,-3.780261,-3.951976,0.530444,20.192293,13.393748,-14.489472,-13.859849,48.130747,23.917092,-3.180546,12.801310,-21.321880,10.480429,-13.619264,-49.487167,7.482370,-18.793359
279.000000,19.107300,112.003400,71.007400,4.082298,-1.628882,86.049938,-28.300162,-9.336061,7.422153,60.675772,-28.284520,9.028497,-33.253267,-12.719548,4.466664,94.837063,-31.350933,-8.103915,-3.322869,-4.941532,0.754471,12.011315,11.459213,-12.298997,-9.150251,45.969034,25.039287,-2.466927,11.045366,-23.335540,13.041837,-3.569355,-49.269443,10.288603,-15.342320
280.000000,19.185000,116.093700,71.649400,4.370617,-1.599104,84.429427,-23.936515,-8.909666,8.451872,59.768436,-29.978871,8.515184,-39.817072,-10.884365,2.425674,93.464657,-29.336069,-6.209602,-3.460550,-5.469570,0.771831,3.950544,11.273689,-12.646210,-8.013388,46.612237,21.879367,-1.473877,13.351063,-24.596562,13.501235,-1.193070,-50.329816,9.900768,-16.193735
281.000000,19.412400,120.099600,73.086200,3.958371,-1.783898,84.212627,-18.596262,-8.646793,7.753895,56.247496,-27.418552,7.744613,-44.279840,-9.053764,0.486556,91.551551,-26.052391,-3.435283,-4.089142,-5.435651,0.701530,-0.818184,11.137326,-14.366229,-8.823779,46.171288,18.137667,0.142724,19.476726,-24.110637,11.044736,-3.260932,-48.675114,9.442001,-18.516735
